title,company,location,salary,description,skills,source,salary_min,salary_max,salary_period,standardized_title,experience_years,education_level,city,state,standardized_title_encoded,company_encoded,city_encoded,state_encoded,education_level_encoded,salary_period_encoded,source_encoded,salary_min_scaled,salary_max_scaled,experience_years_scaled,Python,Java,JavaScript,C++,C#,SQL,NoSQL,MongoDB,React,Angular,Vue,Node.js,AWS,Azure,GCP,Docker,Kubernetes,Git,CI/CD,Jenkins,TensorFlow,PyTorch,Scikit-learn,Pandas,NumPy,R,Tableau,Power BI,Excel,Machine Learning,Deep Learning,NLP,Computer Vision,Data Analysis,Data Visualization,Statistics,Agile,Scrum,Project Management,REST API,GraphQL,Django,Flask,Spring,Hibernate,TypeScript,Go,Rust,Swift,Kotlin,PHP,Ruby,Rails,Linux,Unix,Windows Server,desc_svd_0,desc_svd_1,desc_svd_2,desc_svd_3,desc_svd_4,desc_svd_5,desc_svd_6,desc_svd_7,desc_svd_8,desc_svd_9,city_state,is_tech_hub,state_CA,state_CO,state_FL,state_GA,state_IL,state_MA,state_NY,state_TX,state_WA,is_tech_giant,experience_level,exp_Not Specified,exp_Entry Level,exp_Mid Level,exp_Senior,exp_Expert,education_rank,edu_Bachelor's,edu_Master's,edu_Not Specified,salary_avg,salary_annual,salary_range,salary_range_pct
Cybersecurity Analyst,DevOpsPro,"Austin, TX",$55684 - $76663,Among pass light recognize court. Campaign entire mission summer. Tv traditional size air effort. Surface collection bad start.,"REST API, Power BI, Flask, CI/CD, SQL",Glassdoor,55684.0,76663.0,annual,Other,,Bachelor's,Austin,TX,3,4,1,7,0,0,1,-1.356307497572704,-1.190826565670911,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin_TX,1,False,False,False,False,False,False,False,True,False,0,Not Specified,True,False,False,False,False,3,True,False,False,66173.5,66173.5,20979.0,37.675095179943966
Frontend Developer,DataWorks,"Denver, CO",$59427 - $83432,Never instead industry matter energy generation TV. Card rest design matter indicate. Include listen really compare trip. Country spend environmental pressure eye give.,"TensorFlow, Swift, Project Management, PyTorch, Data Analysis, Go, Computer Vision",CareerBuilder,59427.0,83432.0,annual,Software Engineer,,Not Specified,Denver,CO,5,3,4,1,2,0,0,-1.093451589946142,-0.7519096898401357,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15763119201057704,-0.0476719597725728,-0.033621549593004466,-0.04528761772945211,-0.036363578984439614,0.05241324986236013,0.01666030469432206,0.04961943340407056,-0.08367447189038933,0.10461893164278352,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,71429.5,71429.5,24005.0,40.39409695929459
Database Administrator,DataWorks,"Seattle, WA",$63189 - $83035,Themselves interesting close property. Do nor safe different. Fall without into. Program perhaps cold point fine.,"Excel, Linux, Django, Rust, NLP",CareerBuilder,63189.0,83035.0,annual,Other,,Master's,Seattle,WA,3,3,9,8,1,0,0,-0.8292613883722371,-0.7776520446495341,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14619171921888907,-0.21195661826313078,-0.12008256049768509,-0.13075752120171102,-0.23808678201267172,0.010152482855907582,-0.16183271487435308,-0.017586343861345888,-0.018168423194277902,-0.03832222689307973,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,4,False,True,False,73112.0,73112.0,19846.0,31.407365205969395
Machine Learning Engineer,WebWizards,"Miami, FL",$52998 - $78385,Dinner able attorney it whatever apply out. Role defense where blue interview. Treat visit eat arm carry may until. Around leader dinner floor change student.,"TensorFlow, Jenkins, Ruby, Kotlin, NoSQL, Linux, Agile, Scikit-learn, C#",Glassdoor,52998.0,78385.0,annual,Machine Learning Engineer,,Not Specified,Miami,FL,2,9,6,2,2,0,1,-1.5449345261286607,-1.079168291157601,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084365557335814,0.03718353795973905,0.00839779418457161,-0.046802201570498275,-0.06170032765065638,0.09332792827878084,-0.04339950144235925,-0.005876767218234455,0.08017786566204979,-0.11369650089700739,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,65691.5,65691.5,25387.0,47.90180761538171
Full Stack Developer,FutureTech,"Chicago, IL",$72516 - $96219,War team challenge less north. Interview church near instead reason. Strong do sister poor second.,"C++, GCP, Kotlin, Data Visualization, Data Analysis, PHP, Computer Vision, Ruby",SimplyHired,72516.0,96219.0,annual,Software Engineer,,Not Specified,Chicago,IL,5,5,3,4,2,0,2,-0.1742635122213036,0.07722756695527297,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056535963273854,-0.009281457661676921,0.08790810461989745,-0.03251498822196578,-0.08104597750471268,-0.05440779621862114,0.20803498144035032,0.14120320415808849,0.056637891483909034,-0.06383591963178709,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,84367.5,84367.5,23703.0,32.68657951348668
DevOps Engineer,WebWizards,"Miami, FL",$78300 - $89591,Blue place contain next. Ball still better also. Cold democratic deal clear or. This we a more money save something. Accept then pay behavior course either road pattern. Sit total call ability.,"Java, Git, PyTorch, Statistics, Kotlin, Power BI, C++, R, Angular",Glassdoor,78300.0,89591.0,annual,DevOps Engineer,,Bachelor's,Miami,FL,1,9,6,2,0,0,1,0.23192365574878318,-0.35254655817493497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17059764141960526,0.024407144561829,-0.2305744427300127,-0.0663831741085884,0.21958044669708454,0.05515167313838077,-0.06851166854562601,0.09055953337887987,0.03737060959739143,0.014176646455036537,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,83945.5,83945.5,11291.0,14.420178799489145
Backend Developer,WebWizards,"Austin, TX",$67736 - $83292,People little former walk sister set page. Structure box business decision about. One daughter trip effect artist recent. Need agreement fast perhaps suddenly author both compare. While nation only network difficult marriage fall. Success since relate indeed push unit.,"Windows Server, Rails, Jenkins, Agile, C#, Docker, GraphQL, Kubernetes, MongoDB, Flask",Glassdoor,67736.0,83292.0,annual,Software Engineer,,Not Specified,Austin,TX,5,9,1,7,2,0,1,-0.5099437789738995,-0.7609875983371528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2763629606286976,0.13172627740489568,0.130136402603156,-0.055587236790154836,0.042491246467979214,-0.024174313643604048,0.09716140349071947,0.12297304829260344,-0.04161669404247383,-0.10825197981991623,Austin_TX,1,False,False,False,False,False,False,False,True,False,0,Not Specified,True,False,False,False,False,0,False,False,True,75514.0,75514.0,15556.0,22.96563127435928
Data Scientist,CodeMasters,"San Francisco, CA",$80871 - $92415,New later determine project reality today a people. Walk offer detail new couple hotel. Radio by goal room increase put. Skin defense perhaps pay similar. Each project develop task themselves nor.,"MongoDB, Spring, GCP, Windows Server, Swift, Node.js, Power BI, Ruby, Hibernate",Glassdoor,80871.0,92415.0,annual,Data Scientist,,Master's,San Francisco,CA,0,2,8,0,1,0,1,0.4124746946234535,-0.16943217534939073,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523108440503951,0.10120966868994268,-0.03601409516689819,-0.2721166434874492,0.05212432977783418,-0.13466604028685222,-0.004255135937390786,0.1537482977917631,0.10979734062771541,0.07935784496941149,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,86643.0,86643.0,11544.0,14.27458545090329
Cloud Engineer,FutureTech,"New York, NY",$57164 - $74693,Enough road collection set. Interview blue perhaps half issue. School the guess several drop movement material.,"AWS, Linux, REST API, NoSQL, Java, MongoDB",Glassdoor,57164.0,74693.0,annual,DevOps Engineer,,Not Specified,New York,NY,1,5,7,6,2,0,1,-1.252373021674411,-1.318565706664651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10222923963843614,0.32176842426242097,-0.29716893754955714,0.030697697984721196,0.29741378551667524,0.1927049039337507,-0.18214652309209095,0.047348599488163834,0.2052535798931035,0.05158676358489988,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,65928.5,65928.5,17529.0,30.664404170456933
Cybersecurity Analyst,DevOpsPro,"Atlanta, GA",$63650 - $74288,Piece fish cold chance enter company from. Evening important film as computer. Half become over third. Include hour write road. Glass gas truth along sense nice. Seek development safe learn though.,"Deep Learning, Node.js, Jenkins, Pandas, TensorFlow, Scikit-learn, PyTorch",Glassdoor,63650.0,74288.0,annual,Other,,Not Specified,Atlanta,GA,3,4,0,3,2,0,1,-0.7968872036498633,-1.3448267991024503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14561103600274683,0.3248180054931758,-0.27578888956157077,0.15151832226143824,0.3529139223146419,0.11003333626707996,-0.10807694301332862,0.27581625251972447,0.0917005783743248,0.025989016057311125,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,68969.0,68969.0,10638.0,16.71327572663001
Full Stack Developer,CodeMasters,"Seattle, WA",$60600 - $72470,Lose some economic concern. Year talk across south. Alone chance mention ability on could television use. Cost artist add design song American boy. Right realize always music half board. Take dark reality.,"Spring, Hibernate, C++, Unix, GraphQL, NumPy, Linux, React, AWS, Rails",Glassdoor,60600.0,72470.0,annual,Software Engineer,,Not Specified,Seattle,WA,5,2,9,8,2,0,1,-1.0110764951970217,-1.462709925156572,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14751283365774576,-0.23927116420303007,-0.2854102920525403,0.019776153096206013,0.11105389770344928,-0.10550443546298566,0.12217930765582141,0.12582463297768948,0.031043579146821723,-0.1600509515773781,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,66535.0,66535.0,11870.0,19.587458745874585
UX/UI Designer,InnovateX,"Atlanta, GA",$60043 - $87191,Professional run against first. Series experience onto join guess account. Education nation century fear gun picture. Page rate necessary himself admit though look hit. Determine fall today able own.,"Docker, JavaScript, Azure, Spring, SQL",CareerBuilder,60043.0,87191.0,annual,UX/UI Designer,,Master's,Atlanta,GA,6,6,0,3,1,0,0,-1.050192375653339,-0.5081678466952275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09609162565737675,0.07228968522596928,0.0004135050539952927,-0.12802878762064004,-0.1282629574686713,-0.045959825607927184,-0.00837085896207595,-0.0028398584139801815,0.008776110185814232,-0.1955266371280019,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,73617.0,73617.0,27148.0,45.2142631114368
Machine Learning Engineer,Cloudify,"Atlanta, GA",$75112 - $90005,Cover citizen another spend. During end seek. Tend imagine window store only whose. Toward personal family. Hard word ago standard next book.,"Pandas, NumPy, Statistics, Rails, PHP, Rust, Scikit-learn, Jenkins, Unix, Swift",CareerBuilder,75112.0,90005.0,annual,Machine Learning Engineer,,Not Specified,Atlanta,GA,2,1,0,3,2,0,0,0.008043176584081145,-0.3257018859051845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21959084609528076,-0.015908066742141826,-0.009794873288350523,-0.010979866148085188,0.02692627772892447,-0.0995080901422618,-0.0077988893956840236,-0.04249632147488811,0.12123841070195832,-0.16679239010626853,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,82558.5,82558.5,14893.0,19.827723932261158
Full Stack Developer,InnovateX,"Seattle, WA",$98243 - $118961,History necessary professor check house hair minute effort. Senior mean million matter side foreign. Travel start reveal season.,"Jenkins, Tableau, PyTorch, Docker, NoSQL, Swift, Git, Rails, CI/CD",SimplyHired,98243.0,118961.0,annual,Software Engineer,,Not Specified,Seattle,WA,5,6,9,8,2,0,2,1.6324407184782854,1.5518689600921451,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13786145166049057,-0.0902931926541771,-0.02496086780708241,-0.014367654866904306,-0.23775683772730782,0.13154445955157265,0.011224472706085405,-0.01866325254652079,0.0007492074022057622,-0.09536674381579961,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,108602.0,108602.0,20718.0,21.088525391122015
DevOps Engineer,TechCorp,"Atlanta, GA",$77222 - $90828,Season wish finish story character quickly. Red treat significant room. It father figure ground bank camera.,"React, NoSQL, NLP, Unix, Scrum",SimplyHired,77222.0,90828.0,annual,DevOps Engineer,,Bachelor's,Atlanta,GA,1,8,0,3,0,0,2,0.15622003073637766,-0.2723367523834342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18407094873178462,0.011155975173513577,0.055197272798236274,-0.005412671675322739,-0.08614983560656175,0.07091892672352096,-0.09687516760370214,0.05588850531071097,0.035922549461707164,-0.03166671106490822,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,84025.0,84025.0,13606.0,17.619331278651163
Frontend Developer,DevOpsPro,"Chicago, IL",$94586 - $118091,Because why this sort lose medical near. Executive garden memory both. Herself common themselves media. Sport pay item.,"React, Go, Rust, Spring, PHP, NumPy",Glassdoor,94586.0,118091.0,annual,Software Engineer,,Master's,Chicago,IL,5,4,3,4,1,0,1,1.375624246613381,1.4954562430035392,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14912182165714996,-0.12861740133232744,-0.015479556692119485,0.15243034312410236,0.08002642888081761,-0.19546698619094327,-0.028356670722869085,0.0737529766305776,-0.13721362130973344,0.19337939641051827,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,106338.5,106338.5,23505.0,24.85040069354873
Cybersecurity Analyst,CodeMasters,"New York, NY",$71187 - $96262,Left student safe throughout head after. Through politics think growth book board. Special military second through. Own recognize drive every.,"Unix, Windows Server, React, Go, C#, Flask",CareerBuilder,71187.0,96262.0,annual,Other,,Not Specified,New York,NY,3,2,7,6,2,0,0,-0.2675938625380818,0.08001578170792821,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728243316103276,0.21161704268691137,-0.029981361950360115,0.0541029047930939,-0.027492586690908056,-0.07295477721479499,-0.006734776480786103,-0.17004639221015078,-0.12769016100189087,0.010241294291944272,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,83724.5,83724.5,25075.0,35.22412800089904
DevOps Engineer,DevOpsPro,"Denver, CO",$60013 - $79156,Particular office song pretty sister house various. Article without fill left thousand hundred administration. Reason director lawyer technology believe.,"Spring, Computer Vision, Hibernate",Glassdoor,60013.0,79156.0,annual,DevOps Engineer,,Not Specified,Denver,CO,1,4,4,1,2,0,1,-1.0522991555701962,-1.029174952220457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20284906840544126,0.026888912908267497,-0.15631529672576194,-0.185094799032849,-0.21803198518474326,0.027977777140007192,-0.058290571444118915,0.03753950508917748,0.01693664631693493,-0.06049305784859746,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,69584.5,69584.5,19143.0,31.898088747438052
Backend Developer,TechCorp,"Los Angeles, CA",$87511 - $99829,Bed partner certainly girl serious. Key action whom short. Lot pick any team offer statement. Trip if answer anything perform. Agreement kitchen race father. Meeting individual space ever heavy character politics.,"SQL, GCP, Data Analysis",Glassdoor,87511.0,99829.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,8,5,0,2,0,1,0.8787753162212018,0.311307921771213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16767551722162077,-0.009639807114369545,0.13167122258443908,0.2511690027431686,-0.04061766794763539,0.010045243255537357,-0.10035862102898825,-0.21701680384824257,0.004284331479867882,-0.03359791075300923,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,93670.0,93670.0,12318.0,14.075944738375748
Backend Developer,AI Solutions,"Los Angeles, CA",$70159 - $87071,Source already somebody ago sound represent mind. Else quickly eat exactly. Mother enough Mr middle serve sell. Where prepare prove mouth.,"Spring, Go, Python",CareerBuilder,70159.0,87071.0,annual,Software Engineer,,Not Specified,Los Angeles,CA,5,0,5,0,2,0,0,-0.3397861876890585,-0.5159489111212422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16811198214243447,0.00030328796193463065,0.03947042633100341,-0.046673903684348206,-0.029629658584141724,0.08023562434458906,-0.044145814066496786,-0.009014108339221567,-0.033962597823748976,0.003827187003917141,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,78615.0,78615.0,16912.0,24.105246654028704
Database Administrator,DevOpsPro,"Denver, CO",$75013 - $99710,Factor knowledge industry process rather cut image. Authority test society. Anything property save. Production Mr police behavior bring check fine left. Although magazine raise issue friend watch home.,"Flask, Tableau, TensorFlow, Unix, TypeScript, C#",SimplyHired,75013.0,99710.0,annual,Other,,Not Specified,Denver,CO,3,4,4,1,2,0,2,0.0010908028584520663,0.30359169954874854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1768938684592014,0.1960997289221121,0.009064489942315963,-0.04621369164473916,-0.09192345546154564,-0.014324118304875316,-0.020410060665294737,0.09113568914483876,-0.04744372477941589,-0.037129805803378005,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,87361.5,87361.5,24697.0,32.923626571394294
DevOps Engineer,DataWorks,"Seattle, WA",$62931 - $86871,Treatment ten hit cultural impact partner. No national discussion business campaign read. Difference enough listen concern.,"Excel, CI/CD, Rails, NumPy, C#",SimplyHired,62931.0,86871.0,annual,DevOps Engineer,,Not Specified,Seattle,WA,1,3,9,8,2,0,2,-0.8473796956572098,-0.5289173518312665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,74901.0,74901.0,23940.0,38.04166468036421
Full Stack Developer,InnovateX,"San Francisco, CA",$66236 - $91199,Property increase agreement seek man attack. Possible friend become contain glass model. Ball coach hair trial movement industry history. Ready small too subject determine. Mind foreign present daughter eye condition research. Full per century PM modern fine.,"GraphQL, CI/CD, Project Management",CareerBuilder,66236.0,91199.0,annual,Software Engineer,,Bachelor's,San Francisco,CA,5,6,8,0,0,0,0,-0.6152827748167643,-0.24828029486633896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19409258519133674,-0.15533758583350676,0.06593942977133273,0.06642758446444638,-0.25180889321318,0.11533100897196269,0.014959787352053264,-0.10927406109948658,-0.000845395688549079,0.08671536358277503,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,78717.5,78717.5,24963.0,37.687964249048854
Machine Learning Engineer,WebWizards,"San Francisco, CA",$82648 - $101779,Firm could protect. Around month than. Recently support box item sport. Special person boy key by.,"Agile, Unix, JavaScript, Project Management, Django, Statistics, Ruby",Glassdoor,82648.0,101779.0,annual,Machine Learning Engineer,,Not Specified,San Francisco,CA,2,9,8,0,2,0,1,0.537266291698634,0.4377502186939507,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2067243873435016,-0.19929173838647926,-0.1078161742095645,-0.030879562218878987,0.20529157238141788,0.146764430637906,0.3067219588202861,0.027867136437362647,-0.019867068023784074,-0.06447505798495501,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,92213.5,92213.5,19131.0,23.147565579324365
